,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.79(1.17)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),37.83(1.73)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),38.17(1.91)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.84(1.03)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.62(0.74)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),38.95(0.43)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),38.51(0.53)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",719.00(0.00),8.52(0.00),nan(nan),nan(nan),49.26(0.00),36.69(1.45)
"{'T': 16, 'gamma': 0.157, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",718.60(0.55),8.58(0.07),nan(nan),nan(nan),49.56(0.40),37.22(1.67)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",181.60(6.58),76.90(0.84),98.65(0.10),99.87(0.01),87.35(0.46),37.72(1.06)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",30.20(2.77),96.16(0.35),99.84(0.01),99.99(0.00),97.90(0.19),39.25(0.25)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",719.00(1.00),8.52(0.13),nan(nan),nan(nan),49.26(0.74),37.96(1.98)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",751.00(0.71),4.45(0.09),21.74(3.20),80.68(0.60),24.27(0.34),36.65(1.34)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",627.80(4.55),20.13(0.58),71.33(2.31),92.74(1.14),49.23(2.15),39.17(1.85)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",722.20(1.10),8.12(0.14),nan(nan),nan(nan),46.91(0.81),37.18(1.42)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",640.60(38.80),18.50(4.94),31.82(2.31),83.88(0.87),32.49(3.66),38.17(1.54)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",471.80(19.58),39.97(2.49),60.11(2.12),90.65(1.48),53.83(2.90),38.89(0.93)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",722.20(1.48),8.12(0.19),nan(nan),nan(nan),46.91(1.09),39.02(1.40)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",235.20(7.33),70.08(0.93),98.44(0.12),99.85(0.01),83.62(0.51),38.59(0.80)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",12.80(0.45),98.37(0.06),99.85(0.01),99.99(0.00),99.11(0.03),37.68(2.30)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),36.59(0.96)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",132.60(6.19),83.13(0.79),98.95(0.05),99.90(0.00),90.77(0.43),36.71(1.12)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",28.20(1.10),96.41(0.14),99.86(0.01),99.99(0.00),98.04(0.08),37.97(1.97)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",720.20(0.45),8.37(0.06),nan(nan),nan(nan),48.38(0.33),39.18(0.25)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",750.20(1.79),4.55(0.23),16.12(1.84),79.84(0.33),24.33(0.97),38.56(0.84)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",613.20(4.44),21.98(0.56),72.63(3.03),93.32(1.32),50.51(2.41),39.20(0.58)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",721.60(2.07),8.19(0.26),nan(nan),nan(nan),47.35(1.52),38.54(0.70)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),37.81(1.50)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),37.01(1.16)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),36.50(1.15)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.36(1.09)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),39.07(0.72)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),37.52(1.78)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.72(1.15)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.91(0.58)
"{'T': 16, 'gamma': 0.157, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",718.00(0.00),8.65(0.00),nan(nan),nan(nan),50.00(0.00),38.08(1.91)
