,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,99.42
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,97.79
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,98.00
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,98.13
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,99.13
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,97.06
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,97.15
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,98.05
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,97.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,96.51
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,96.54
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,95.13
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,95.48
