,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 36}",1627.00,49.09,48.07,50.17,50.34,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.59
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.59
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.59
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.62
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.45
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.45
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 36}",1569.00,50.91,47.71,49.89,51.54,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 36}",1569.00,50.91,47.71,49.89,51.54,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 36}",1569.00,50.91,47.71,49.89,51.54,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 36}",1627.00,49.09,48.07,50.17,50.34,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 36}",1627.00,49.09,48.07,50.17,50.34,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 36}",1627.00,49.09,48.07,50.17,50.34,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 36}",1644.00,48.56,47.53,49.85,50.51,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.59
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 36}",1666.00,47.87,47.01,49.40,50.06,0.58
