,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.31
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.47
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.24
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.45
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.36
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.32
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.40
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.23
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.44
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,19.25
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,18.91
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,19.28
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.96
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.96
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.98
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.94
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.77
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.90
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.54
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.40
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.46
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.23
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.65
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.36
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.17
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.32
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.37
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.37
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.27
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,19.30
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,18.99
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.56,50.00,19.29
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.98
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.96
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 7500}",15.00,99.75,51.34,31.84,99.60,4.96
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,20.02
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.90
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",721.00,88.07,0.56,17.64,80.98,19.86
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.61
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.33
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1892.00,68.70,0.58,17.57,50.08,19.52
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.51
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.55
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.41
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.58,17.57,50.00,19.34
